epoch,t_seconds,gpu_cache_usage_perc,error
1787805497.641,0.0,0.0,
1787805498.655,1.01,0.0,
1787805499.67,2.03,0.0,
1787805500.686,3.04,0.0,
1787805501.703,4.06,0.0,
1787805502.719,5.08,0.0,
1787805503.734,6.09,0.0,
1787805504.749,7.11,0.00790888959190128,
1787805505.766,8.12,0.004112622587788661,
1787805506.782,9.14,0.005694400506168984,
1787805507.798,10.16,0.0034799114204365766,
1787805508.814,11.17,0.004745333755140746,
1787805509.83,12.19,0.004112622587788661,
1787805510.845,13.2,0.004428978171464704,
1787805511.86,14.22,0.006643467257197111,
1787805512.877,15.24,0.003796267004112619,
1787805513.895,16.25,0.007592534008225238,
1787805514.911,17.27,0.005061689338816788,
1787805515.926,18.29,0.006959822840873153,
1787805516.942,19.3,0.005061689338816788,
1787805517.96,20.32,0.008857956342929407,
1787805518.974,21.33,0.013286934514394222,
1787805519.99,22.35,0.013286934514394222,
1787805521.008,23.37,0.007592534008225238,
1787805522.025,24.38,0.007592534008225238,
1787805523.044,25.4,0.006959822840873153,
1787805524.062,26.42,0.003796267004112619,
1787805525.077,27.44,0.006643467257197111,
1787805526.095,28.45,0.008857956342929407,
1787805527.112,29.47,0.006959822840873153,
1787805528.128,30.49,0.003796267004112619,
1787805529.146,31.5,0.005378044922492831,
1787805530.163,32.52,0.004112622587788661,
1787805531.179,33.54,0.004112622587788661,
1787805532.195,34.55,0.006959822840873153,
1787805533.212,35.57,0.006959822840873153,
1787805534.228,36.59,0.00917431192660545,
1787805535.245,37.6,0.01043973426130973,
1787805536.261,38.62,0.006327111673521069,
1787805537.278,39.64,0.01043973426130973,
1787805538.293,40.65,0.009807023093957645,
1787805539.311,41.67,0.004112622587788661,
1787805540.327,42.69,0.003796267004112619,
1787805541.344,43.7,0.004745333755140746,
1787805542.361,44.72,0.004112622587788661,
1787805543.377,45.74,0.008541600759253365,
1787805544.394,46.75,0.004428978171464704,
1787805545.41,47.77,0.006643467257197111,
1787805546.427,48.79,0.002847200253084492,
1787805547.442,49.8,0.006010756089845026,
1787805548.458,50.82,0.005061689338816788,
1787805549.474,51.83,0.007592534008225238,
1787805550.489,52.85,0.004428978171464704,
1787805551.505,53.86,0.007592534008225238,
1787805552.522,54.88,0.004112622587788661,
1787805553.537,55.9,0.004745333755140746,
1787805554.553,56.91,0.004428978171464704,
1787805555.57,57.93,0.005061689338816788,
1787805556.587,58.95,0.006010756089845026,
1787805557.605,59.96,0.010123378677633688,
1787805558.624,60.98,0.003796267004112619,
1787805559.64,62.0,0.008225245175577323,
1787805560.658,63.02,0.005061689338816788,
1787805561.675,64.03,0.003796267004112619,
1787805562.691,65.05,0.005378044922492831,
1787805563.708,66.07,0.006643467257197111,
1787805564.725,67.08,0.00917431192660545,
1787805565.742,68.1,0.008857956342929407,
1787805566.76,69.12,0.006327111673521069,
1787805567.778,70.14,0.007592534008225238,
1787805568.797,71.16,0.009490667510281603,
1787805569.813,72.17,0.005061689338816788,
1787805570.828,73.19,0.007276178424549196,
1787805571.845,74.2,0.006959822840873153,
1787805572.859,75.22,0.0117051565960139,
1787805573.879,76.24,0.006959822840873153,
1787805574.89,77.25,0.006643467257197111,
1787805575.907,78.27,0.010756089844985772,
1787805576.926,79.28,0.00790888959190128,
1787805577.943,80.3,0.004745333755140746,
1787805578.959,81.32,0.010756089844985772,
1787805579.977,82.34,0.00790888959190128,
1787805580.993,83.35,0.011072445428661815,
1787805582.01,84.37,0.013919645681746307,
1787805583.026,85.38,0.002847200253084492,
1787805584.044,86.4,0.004428978171464704,
1787805585.061,87.42,0.00790888959190128,
1787805586.078,88.44,0.004112622587788661,
1787805587.097,89.46,0.004745333755140746,
1787805588.112,90.47,0.00917431192660545,
1787805589.131,91.49,0.007592534008225238,
1787805590.148,92.51,0.0025308446694084497,
1787805591.164,93.52,0.004428978171464704,
1787805592.182,94.54,0.005378044922492831,
1787805593.199,95.56,0.006010756089845026,
1787805594.216,96.57,0.006959822840873153,
1787805595.235,97.59,0.0,
1787805596.253,98.61,0.0,
1787805597.268,99.63,0.0,
