Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[naive_r0.3],4176,0,9,11.322307872199685,2.9881650116294622,545.4679338727146,0.0,46.8148635251587,0.0,9,11,13,14,18,25,41,48,56,550,550
CUSTOM,tokens_per_sec[naive_r0.3],4176,0,51,92.14513459881161,29.733810205771324,86149.17853775951,35.65205938697318,46.8148635251587,0.0,51,52,52,53,54,57,61,62,68,86000,86000
CUSTOM,ttft_ms[naive_r0.3],4176,0,69,70.06562182354612,48.90090296976268,593.0895579513162,0.0,46.8148635251587,0.0,69,72,75,76,81,87,98,110,120,590,590
,Aggregated,12528,0,51,57.84435476485241,2.9881650116294622,86149.17853775951,11.884019795657727,140.4445905754761,0.0,51,56,63,66,73,78,85,92,120,84000,86000
