epoch,t_seconds,gpu_cache_usage_perc,error
1787804287.254,0.0,0.0,
1787804288.27,1.02,0.0,
1787804289.284,2.03,0.0,
1787804290.294,3.04,0.0,
1787804291.309,4.05,0.0,
1787804292.325,5.07,0.0,
1787804293.341,6.09,0.0,
1787804294.355,7.1,0.0,
1787804295.37,8.12,0.008225245175577323,
1787804296.389,9.13,0.018032268269534968,
1787804297.406,10.15,0.021512179689971545,
1787804298.424,11.17,0.019930401771591222,
1787804299.443,12.19,0.023093957608351756,
1787804300.461,13.21,0.024043024359379994,
1787804301.488,14.23,0.024359379943056036,
1787804302.508,15.25,0.026890224612464375,
1787804303.525,16.27,0.03669724770642202,
1787804304.548,17.29,0.04808604871875988,
1787804305.565,18.31,0.020246757355267375,
1787804306.583,19.33,0.02752293577981646,
1787804307.604,20.35,0.03005378044922491,
1787804308.62,21.37,0.034799114204365655,
1787804309.637,22.38,0.03385004745333753,
1787804310.661,23.41,0.021512179689971545,
1787804311.681,24.43,0.024359379943056036,
1787804312.702,25.45,0.030370136032900952,
1787804313.732,26.48,0.03005378044922491,
1787804314.754,27.5,0.026573869028788333,
1787804315.775,28.52,0.02467573552673208,
1787804316.794,29.54,0.021195824106295502,
1787804317.815,30.56,0.02214489085732363,
1787804318.833,31.58,0.02878835811452074,
1787804319.852,32.6,0.021195824106295502,
1787804320.894,33.64,0.02214489085732363,
1787804321.921,34.67,0.029104713698196782,
1787804322.937,35.68,0.036064536539069936,
1787804323.955,36.7,0.028472002530844698,
1787804324.975,37.72,0.03796267004112619,
1787804325.993,38.74,0.03891173679215443,
1787804327.009,39.75,0.03131920278392919,
1787804328.027,40.77,0.029737424865548867,
1787804329.049,41.79,0.026573869028788333,
1787804330.062,42.81,0.022777602024675714,
1787804331.083,43.83,0.02878835811452074,
1787804332.104,44.85,0.034799114204365655,
1787804333.124,45.87,0.03574818095539389,
1787804334.142,46.89,0.020563112938943418,
1787804335.162,47.91,0.01834862385321101,
1787804336.191,48.94,0.027206580196140417,
1787804337.211,49.96,0.024043024359379994,
1787804338.227,50.97,0.024359379943056036,
1787804339.246,51.99,0.03131920278392919,
1787804340.269,53.01,0.034799114204365655,
1787804341.287,54.03,0.020246757355267375,
1787804342.303,55.05,0.018032268269534968,
1787804343.322,56.07,0.020246757355267375,
1787804344.347,57.09,0.01961404618791518,
1787804345.367,58.11,0.02467573552673208,
1787804346.385,59.13,0.03448275862068961,
1787804347.4,60.15,0.0234103131920278,
1787804348.421,61.17,0.02625751344511229,
1787804349.441,62.19,0.02467573552673208,
1787804350.457,63.2,0.027839291363492613,
1787804351.477,64.22,0.018032268269534968,
1787804352.496,65.24,0.021828535273647587,
1787804353.511,66.26,0.03131920278392919,
1787804354.529,67.27,0.028155646947168655,
1787804355.546,68.29,0.03543182537171785,
1787804356.564,69.31,0.036064536539069936,
1787804357.584,70.33,0.02087946852261946,
1787804358.607,71.35,0.024359379943056036,
1787804359.626,72.37,0.018032268269534968,
1787804360.646,73.39,0.024359379943056036,
1787804361.669,74.41,0.026573869028788333,
1787804362.688,75.43,0.030370136032900952,
1787804363.706,76.45,0.019297690604239137,
1787804364.726,77.47,0.021828535273647587,
1787804365.743,78.49,0.025624802277760206,
1787804366.762,79.51,0.029421069281872825,
1787804367.777,80.52,0.0234103131920278,
1787804368.795,81.54,0.031951913951281274,
1787804369.815,82.56,0.03448275862068961,
1787804370.831,83.58,0.03163555836760523,
1787804371.85,84.6,0.029421069281872825,
1787804372.868,85.61,0.036064536539069936,
1787804373.889,86.63,0.049035115469788004,
1787804374.909,87.65,0.0401771591268586,
1787804375.929,88.67,0.03543182537171785,
1787804376.95,89.7,0.03448275862068961,
1787804377.971,90.72,0.030686491616576994,
1787804378.991,91.74,0.019930401771591222,
1787804380.01,92.76,0.018981335020563095,
1787804381.027,93.77,0.0,
1787804382.043,94.79,0.0,
1787804383.059,95.8,0.0,
1787804384.075,96.82,0.0,
1787804385.089,97.84,0.0,
1787804386.105,98.85,0.0,
1787804387.121,99.87,0.0,
