Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[lspm_r0.7],4871,0,8,9.958256800450405,3.2642660662531853,358.5810870863497,0.0,54.61043750842343,0.0,8,10,11,12,15,19,34,42,73,360,360
CUSTOM,tokens_per_sec[lspm_r0.7],4871,0,53,109.46119465239282,16.206786016364347,93510.37079191754,22.421063436665982,54.61043750842343,0.0,53,54,55,55,59,61,62,63,71,94000,94000
CUSTOM,ttft_ms[lspm_r0.7],4871,0,64,65.75708239652091,32.66692208126187,426.55671387910843,0.0,54.61043750842343,0.0,64,68,70,71,75,80,91,110,340,430,430
,Aggregated,14613,0,52,61.72551128312152,3.2642660662531853,93510.37079191754,7.4736878122219945,163.8313125252703,0.0,52,56,60,63,69,73,78,87,130,92000,94000
