Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[naive_r0.5],5367,0,8,9.428246742388945,3.3010640181601048,348.8446369301528,0.0,59.97476385846956,0.0,8,9,10,11,14,18,33,40,73,350,350
CUSTOM,tokens_per_sec[naive_r0.5],5367,0,55,113.22101677347905,23.643175675735467,93923.75833814156,15.830258990124838,59.97476385846956,0.0,55,55,56,57,60,62,64,66,140,94000,94000
CUSTOM,ttft_ms[naive_r0.5],5367,0,62,63.14465473544839,32.057434087619185,402.42857788689435,0.0,59.97476385846956,0.0,62,65,67,68,72,76,88,99,320,400,400
,Aggregated,16101,0,54,61.93130608377217,3.3010640181601048,93923.75833814156,5.276752996708279,179.9242915754087,0.0,54,56,59,61,66,70,75,83,140,93000,94000
