Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[lspm_r0.5],1284,0,6,6.862843064105318,4.073980031535029,49.52613217756152,0.0,14.400767826127467,0.0,6,6,7,7,8,10,17,30,41,50,50
CUSTOM,tokens_per_sec[lspm_r0.5],1284,0,60,60.84493345018861,57.39303410266603,76.56706742339314,24.302180685358255,14.400767826127467,0.0,60,61,62,62,63,68,69,70,73,77,77
CUSTOM,ttft_ms[lspm_r0.5],1284,0,53,53.21846668125418,29.381826985627413,90.04414500668645,0.0,14.400767826127467,0.0,53,56,57,58,60,62,69,77,89,90,90
,Aggregated,3852,0,53,40.308747731849344,4.073980031535029,90.04414500668645,8.100726895119418,43.2023034783824,0.0,53,59,60,60,62,63,68,70,87,90,90
