epoch,t_seconds,gpu_cache_usage_perc,error
1787805901.139,0.0,0.0,
1787805902.155,1.02,0.0,
1787805903.17,2.03,0.0,
1787805904.184,3.04,0.0,
1787805905.199,4.06,0.0,
1787805906.216,5.08,0.0,
1787805907.227,6.09,0.0,
1787805908.243,7.1,0.0,
1787805909.253,8.11,0.0,
1787805910.27,9.13,0.0,
1787805911.286,10.15,0.0,
1787805912.3,11.16,0.0,
1787805913.315,12.18,0.0,
1787805914.33,13.19,0.0,
1787805915.345,14.21,0.0,
1787805916.362,15.22,0.0,
1787805917.377,16.24,0.0,
1787805918.393,17.25,0.0034799114204365766,
1787805919.409,18.27,0.0,
1787805920.427,19.29,0.0,
1787805921.445,20.31,0.0,
1787805922.461,21.32,0.0,
1787805923.477,22.34,0.0,
1787805924.494,23.35,0.0034799114204365766,
1787805925.509,24.37,0.0,
1787805926.525,25.39,0.0,
1787805927.541,26.4,0.0,
1787805928.557,27.42,0.0,
1787805929.572,28.43,0.0034799114204365766,
1787805930.588,29.45,0.0,
1787805931.605,30.47,0.0034799114204365766,
1787805932.622,31.48,0.0034799114204365766,
1787805933.638,32.5,0.0,
1787805934.653,33.51,0.0,
1787805935.67,34.53,0.0,
1787805936.686,35.55,0.0,
1787805937.703,36.56,0.0,
1787805938.719,37.58,0.0,
1787805939.735,38.6,0.0,
1787805940.751,39.61,0.0,
1787805941.767,40.63,0.0034799114204365766,
1787805942.784,41.64,0.0,
1787805943.8,42.66,0.0,
1787805944.816,43.68,0.0,
1787805945.833,44.69,0.0034799114204365766,
1787805946.851,45.71,0.0,
1787805947.867,46.73,0.0,
1787805948.883,47.74,0.0,
1787805949.898,48.76,0.0,
1787805950.914,49.77,0.0,
1787805951.929,50.79,0.0,
1787805952.944,51.8,0.0,
1787805953.961,52.82,0.0,
1787805954.977,53.84,0.0034799114204365766,
1787805955.995,54.86,0.0,
1787805957.01,55.87,0.0,
1787805958.026,56.89,0.0,
1787805959.041,57.9,0.0,
1787805960.058,58.92,0.0,
1787805961.073,59.93,0.0,
1787805962.089,60.95,0.0,
1787805963.105,61.97,0.0,
1787805964.12,62.98,0.0,
1787805965.136,64.0,0.0034799114204365766,
1787805966.152,65.01,0.0,
1787805967.169,66.03,0.0,
1787805968.183,67.04,0.0,
1787805969.201,68.06,0.0031635558367605343,
1787805970.217,69.08,0.0,
1787805971.233,70.09,0.0,
1787805972.248,71.11,0.0,
1787805973.265,72.13,0.0,
1787805974.281,73.14,0.0,
1787805975.298,74.16,0.0,
1787805976.314,75.17,0.0,
1787805977.33,76.19,0.0,
1787805978.345,77.21,0.0034799114204365766,
1787805979.362,78.22,0.0034799114204365766,
1787805980.379,79.24,0.0034799114204365766,
1787805981.394,80.26,0.0,
1787805982.411,81.27,0.0,
1787805983.426,82.29,0.0,
1787805984.441,83.3,0.003796267004112619,
1787805985.456,84.32,0.0,
1787805986.473,85.33,0.0031635558367605343,
1787805987.489,86.35,0.0,
1787805988.505,87.37,0.0031635558367605343,
1787805989.52,88.38,0.0,
1787805990.537,89.4,0.0031635558367605343,
1787805991.553,90.41,0.0,
1787805992.572,91.43,0.0,
1787805993.587,92.45,0.0,
1787805994.603,93.46,0.0,
1787805995.619,94.48,0.0,
1787805996.636,95.5,0.0,
1787805997.651,96.51,0.0,
1787805998.667,97.53,0.0034799114204365766,
1787805999.682,98.54,0.0,
1787806000.698,99.56,0.0,
