Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[naive_r0.5],55,0,8,8.216426640071653,6.546463817358017,12.149432906880975,0.0,0.6264643122411395,0.0,8,8,9,9,10,11,12,12,12,12,12
CUSTOM,tokens_per_sec[naive_r0.5],55,0,64,65.44119362744489,61.889525430598354,77.78084034799011,15.272727272727273,0.6264643122411395,0.0,64,65,65,71,72,76,76,78,78,78,78
CUSTOM,ttft_ms[naive_r0.5],55,0,33,33.21978971362114,29.781869146972895,43.10926888138056,0.0,0.6264643122411395,0.0,33,34,34,35,35,39,41,43,43,43,43
,Aggregated,165,0,33,35.6258033270459,6.546463817358017,77.78084034799011,5.090909090909091,1.8793929367234186,0.0,33,41,63,63,65,71,75,76,78,78,78
