Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[naive_r0.7],2487,0,7,8.467956043174697,3.57287609949708,52.232504822313786,0.0,29.17116459702909,0.0,7,8,9,10,12,14,30,37,43,52,52
CUSTOM,tokens_per_sec[naive_r0.7],2487,0,59,59.227886445437264,54.55884471044157,79.06314284086288,22.11741053478086,29.17116459702909,0.0,59,60,60,61,62,63,65,67,71,79,79
CUSTOM,ttft_ms[naive_r0.7],2487,0,57,56.97735693252555,38.80593809299171,100.01682699657977,0.0,29.17116459702909,0.0,57,59,61,62,65,68,81,89,97,100,100
,Aggregated,7461,0,56,41.55773314037923,3.57287609949708,100.01682699657977,7.372470178260286,87.51349379108727,0.0,56,58,59,60,62,64,68,72,96,100,100
