epoch,t_seconds,gpu_cache_usage_perc,error
1787813869.356,0.0,0.0,
1787813870.37,1.01,0.0,
1787813871.384,2.03,0.0,
1787813872.398,3.04,0.0,
1787813873.408,4.05,0.0,
1787813874.424,5.07,0.0,
1787813875.438,6.08,0.0,
1787813876.452,7.1,0.0,
1787813877.466,8.11,0.0,
1787813878.48,9.12,0.0,
1787813879.494,10.14,0.0,
1787813880.51,11.15,0.005694400506168984,
1787813881.526,12.17,0.0,
1787813882.541,13.19,0.0,
1787813883.557,14.2,0.0,
1787813884.572,15.22,0.0,
1787813885.588,16.23,0.0,
1787813886.603,17.25,0.0,
1787813887.618,18.26,0.0,
1787813888.633,19.28,0.0,
1787813889.648,20.29,0.0,
1787813890.663,21.31,0.0,
1787813891.677,22.32,0.0,
1787813892.691,23.34,0.0,
1787813893.702,24.35,0.0,
1787813894.717,25.36,0.0,
1787813895.731,26.38,0.0,
1787813896.746,27.39,0.006010756089845026,
1787813897.763,28.41,0.0,
1787813898.781,29.42,0.0,
1787813899.791,30.44,0.0,
1787813900.802,31.45,0.006010756089845026,
1787813901.819,32.46,0.0,
1787813902.835,33.48,0.0,
1787813903.853,34.5,0.0,
1787813904.868,35.51,0.0,
1787813905.884,36.53,0.005694400506168984,
1787813906.9,37.54,0.0,
1787813907.916,38.56,0.006327111673521069,
1787813908.929,39.57,0.0,
1787813909.945,40.59,0.006327111673521069,
1787813910.962,41.61,0.0,
1787813911.979,42.62,0.0,
1787813912.995,43.64,0.0,
1787813914.012,44.66,0.0,
1787813915.029,45.67,0.005694400506168984,
1787813916.046,46.69,0.0,
1787813917.063,47.71,0.0,
1787813918.08,48.72,0.0,
1787813919.094,49.74,0.0,
1787813920.111,50.76,0.0,
1787813921.127,51.77,0.0,
1787813922.143,52.79,0.0,
1787813923.159,53.8,0.0,
1787813924.176,54.82,0.0,
1787813925.193,55.84,0.0,
1787813926.209,56.85,0.005694400506168984,
1787813927.227,57.87,0.0,
1787813928.243,58.89,0.0,
1787813929.26,59.9,0.0,
1787813930.275,60.92,0.0,
1787813931.291,61.93,0.0,
1787813932.307,62.95,0.0,
1787813933.323,63.97,0.0,
1787813934.339,64.98,0.0,
1787813935.355,66.0,0.0,
1787813936.373,67.02,0.006010756089845026,
1787813937.391,68.04,0.005694400506168984,
1787813938.408,69.05,0.0,
1787813939.425,70.07,0.0,
1787813940.442,71.09,0.0,
1787813941.456,72.1,0.0,
1787813942.47,73.11,0.0,
1787813943.488,74.13,0.005694400506168984,
1787813944.505,75.15,0.0,
1787813945.521,76.17,0.0,
1787813946.539,77.18,0.0,
1787813947.555,78.2,0.0,
1787813948.57,79.21,0.0,
1787813949.586,80.23,0.0,
1787813950.602,81.25,0.0,
1787813951.618,82.26,0.0,
1787813952.634,83.28,0.0,
1787813953.65,84.29,0.005694400506168984,
1787813954.666,85.31,0.005694400506168984,
1787813955.681,86.32,0.0,
1787813956.696,87.34,0.005694400506168984,
1787813957.712,88.36,0.0,
1787813958.726,89.37,0.0,
1787813959.743,90.39,0.0,
1787813960.758,91.4,0.0,
1787813961.773,92.42,0.0,
1787813962.788,93.43,0.0,
1787813963.803,94.45,0.0,
1787813964.818,95.46,0.0,
1787813965.834,96.48,0.0,
1787813966.851,97.49,0.0,
1787813967.866,98.51,0.0,
1787813968.881,99.53,0.0,
