Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[naive_r0.7],4913,0,9,11.699439924469631,4.097884986549616,472.1603880170733,0.0,54.99902694184817,0.0,9,11,13,14,19,25,40,46,87,470,470
CUSTOM,tokens_per_sec[naive_r0.7],4913,0,53,81.69441356085369,24.587386591720353,90112.25781323761,22.121717891308773,54.99902694184817,0.0,53,54,55,55,56,58,61,62,68,90000,90000
CUSTOM,ttft_ms[naive_r0.7],4913,0,65,66.52136303586994,42.46450704522431,534.9098560400307,0.0,54.99902694184817,0.0,65,69,71,72,77,83,93,100,150,530,530
,Aggregated,14739,0,53,53.30507217373125,4.097884986549616,90112.25781323761,7.373905963769591,164.99708082554451,0.0,53,56,60,63,70,74,82,90,140,47000,90000
