Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[lspm_r0.3],1351,0,6,7.016340530181729,3.9638320449739695,38.619515020400286,0.0,15.16970055116283,0.0,6,7,7,8,9,10,15,28,36,39,39
CUSTOM,tokens_per_sec[lspm_r0.3],1351,0,61,61.366659705257966,56.235003787502365,71.5223064216066,21.305699481865286,15.16970055116283,0.0,61,61,62,62,63,69,70,71,71,72,72
CUSTOM,ttft_ms[lspm_r0.3],1351,0,53,53.219549223293946,29.52497312799096,102.07679006271064,0.0,15.16970055116283,0.0,53,56,57,58,60,62,66,82,100,100,100
,Aggregated,4053,0,53,40.534183152911154,3.9638320449739695,102.07679006271064,7.101899827288428,45.50910165348849,0.0,53,59,60,61,62,63,69,70,100,100,100
