Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[lspm_r0.7],51,0,9,8.781732238062164,6.911180913448334,17.022287007421255,0.0,0.6007105778683192,0.0,9,9,9,9,10,10,11,17,17,17,17
CUSTOM,tokens_per_sec[lspm_r0.7],51,0,62,63.357834137342685,60.86262712162502,72.04884865258876,24.84313725490196,0.6007105778683192,0.0,62,63,63,65,65,72,72,72,72,72,72
CUSTOM,ttft_ms[lspm_r0.7],51,0,33,33.68014377523579,30.85235506296158,49.85315795056522,0.0,0.6007105778683192,0.0,33,34,34,35,36,38,39,50,50,50,50
,Aggregated,153,0,33,35.2732367168802,6.911180913448334,72.04884865258876,8.281045751633988,1.8021317336049574,0.0,33,39,61,62,63,65,72,72,72,72,72
