epoch,t_seconds,gpu_cache_usage_perc,error
1787811448.745,0.0,0.0,
1787811449.761,1.02,0.0,
1787811450.775,2.03,0.0,
1787811451.792,3.05,0.0,
1787811452.808,4.06,0.0,
1787811453.824,5.08,0.0,
1787811454.839,6.09,0.0,
1787811455.855,7.11,0.0,
1787811456.868,8.12,0.004112622587788661,
1787811457.886,9.14,0.006327111673521069,
1787811458.906,10.16,0.012337867763365984,
1787811459.923,11.18,0.007592534008225238,
1787811460.941,12.2,0.006643467257197111,
1787811461.958,13.21,0.008857956342929407,
1787811462.974,14.23,0.006643467257197111,
1787811463.991,15.25,0.009490667510281603,
1787811465.007,16.26,0.008857956342929407,
1787811466.023,17.28,0.014552356849098391,
1787811467.043,18.3,0.018032268269534968,
1787811468.059,19.31,0.016450490351154645,
1787811469.082,20.34,0.017399557102182883,
1787811470.101,21.36,0.019930401771591222,
1787811471.12,22.37,0.013919645681746307,
1787811472.136,23.39,0.0117051565960139,
1787811473.151,24.41,0.009807023093957645,
1787811474.168,25.42,0.00917431192660545,
1787811475.189,26.44,0.01708320151850684,
1787811476.203,27.46,0.0167668459348308,
1787811477.222,28.48,0.013603290098070264,
1787811478.234,29.49,0.01297057893071818,
1787811479.249,30.5,0.01708320151850684,
1787811480.259,31.51,0.011388801012337857,
1787811481.271,32.53,0.011072445428661815,
1787811482.286,33.54,0.015185068016450476,
1787811483.297,34.55,0.008857956342929407,
1787811484.314,35.57,0.01961404618791518,
1787811485.33,36.59,0.020246757355267375,
1787811486.348,37.6,0.023093957608351756,
1787811487.364,38.62,0.01961404618791518,
1787811488.379,39.63,0.013919645681746307,
1787811489.395,40.65,0.003796267004112619,
1787811490.411,41.67,0.007276178424549196,
1787811491.428,42.68,0.010756089844985772,
1787811492.444,43.7,0.009490667510281603,
1787811493.461,44.72,0.01834862385321101,
1787811494.478,45.73,0.019297690604239137,
1787811495.494,46.75,0.018664979436887053,
1787811496.513,47.77,0.01297057893071818,
1787811497.529,48.78,0.010756089844985772,
1787811498.546,49.8,0.005694400506168984,
1787811499.562,50.82,0.008857956342929407,
1787811500.577,51.83,0.006643467257197111,
1787811501.592,52.85,0.013603290098070264,
1787811502.614,53.87,0.00917431192660545,
1787811503.63,54.89,0.014552356849098391,
1787811504.644,55.9,0.018664979436887053,
1787811505.665,56.92,0.007276178424549196,
1787811506.681,57.94,0.00790888959190128,
1787811507.697,58.95,0.015501423600126518,
1787811508.714,59.97,0.018664979436887053,
1787811509.732,60.99,0.010756089844985772,
1787811510.748,62.0,0.01581777918380256,
1787811511.764,63.02,0.019930401771591222,
1787811512.776,64.03,0.02625751344511229,
1787811513.794,65.05,0.022777602024675714,
1787811514.804,66.06,0.006010756089845026,
1787811515.821,67.08,0.005378044922492831,
1787811516.837,68.09,0.00790888959190128,
1787811517.86,69.12,0.007276178424549196,
1787811518.876,70.13,0.013286934514394222,
1787811519.891,71.15,0.018664979436887053,
1787811520.906,72.16,0.010123378677633688,
1787811521.923,73.18,0.008541600759253365,
1787811522.942,74.2,0.012021512179689942,
1787811523.958,75.21,0.014236001265422349,
1787811524.973,76.23,0.017715912685858926,
1787811525.989,77.24,0.01961404618791518,
1787811527.005,78.26,0.016134134767478603,
1787811528.02,79.27,0.009490667510281603,
1787811529.035,80.29,0.01043973426130973,
1787811530.051,81.31,0.011388801012337857,
1787811531.069,82.32,0.016134134767478603,
1787811532.089,83.34,0.017715912685858926,
1787811533.108,84.36,0.0167668459348308,
1787811534.124,85.38,0.01834862385321101,
1787811535.143,86.4,0.015185068016450476,
1787811536.162,87.42,0.017715912685858926,
1787811537.178,88.43,0.0234103131920278,
1787811538.194,89.45,0.010756089844985772,
1787811539.211,90.47,0.006959822840873153,
1787811540.227,91.48,0.009490667510281603,
1787811541.244,92.5,0.018032268269534968,
1787811542.26,93.51,0.018032268269534968,
1787811543.278,94.53,0.027206580196140417,
1787811544.296,95.55,0.029104713698196782,
1787811545.314,96.57,0.014552356849098391,
1787811546.331,97.59,0.0,
1787811547.347,98.6,0.0,
1787811548.362,99.62,0.0,
