epoch,t_seconds,gpu_cache_usage_perc,error
1787807615.708,0.0,0.0,
1787807616.722,1.01,0.0,
1787807617.731,2.02,0.0,
1787807618.746,3.04,0.0,
1787807619.761,4.05,0.0,
1787807620.779,5.07,0.0,
1787807621.793,6.09,0.0,
1787807622.807,7.1,0.0,
1787807623.822,8.11,0.0,
1787807624.836,9.13,0.0,
1787807625.851,10.14,0.012021512179689942,
1787807626.866,11.16,0.009807023093957645,
1787807627.883,12.18,0.0117051565960139,
1787807628.9,13.19,0.012021512179689942,
1787807629.915,14.21,0.012021512179689942,
1787807630.931,15.22,0.011388801012337857,
1787807631.947,16.24,0.007592534008225238,
1787807632.964,17.26,0.013603290098070264,
1787807633.979,18.27,0.00790888959190128,
1787807634.994,19.29,0.01581777918380256,
1787807636.009,20.3,0.012654223347042026,
1787807637.024,21.32,0.010756089844985772,
1787807638.041,22.33,0.0117051565960139,
1787807639.056,23.35,0.008857956342929407,
1787807640.072,24.36,0.006010756089845026,
1787807641.087,25.38,0.013603290098070264,
1787807642.104,26.4,0.009490667510281603,
1787807643.12,27.41,0.012337867763365984,
1787807644.136,28.43,0.01297057893071818,
1787807645.151,29.44,0.0117051565960139,
1787807646.167,30.46,0.00917431192660545,
1787807647.185,31.48,0.01708320151850684,
1787807648.203,32.49,0.012021512179689942,
1787807649.219,33.51,0.009807023093957645,
1787807650.234,34.53,0.01297057893071818,
1787807651.252,35.54,0.011388801012337857,
1787807652.267,36.56,0.011072445428661815,
1787807653.284,37.58,0.014236001265422349,
1787807654.299,38.59,0.012021512179689942,
1787807655.316,39.61,0.006327111673521069,
1787807656.332,40.62,0.008541600759253365,
1787807657.348,41.64,0.0117051565960139,
1787807658.366,42.66,0.010756089844985772,
1787807659.383,43.67,0.013286934514394222,
1787807660.399,44.69,0.0117051565960139,
1787807661.414,45.71,0.009490667510281603,
1787807662.43,46.72,0.013919645681746307,
1787807663.447,47.74,0.006959822840873153,
1787807664.463,48.76,0.01297057893071818,
1787807665.483,49.78,0.004428978171464704,
1787807666.499,50.79,0.012021512179689942,
1787807667.515,51.81,0.013286934514394222,
1787807668.53,52.82,0.007592534008225238,
1787807669.547,53.84,0.011072445428661815,
1787807670.562,54.85,0.008541600759253365,
1787807671.578,55.87,0.012021512179689942,
1787807672.593,56.88,0.014236001265422349,
1787807673.61,57.9,0.014868712432774434,
1787807674.627,58.92,0.00917431192660545,
1787807675.642,59.93,0.013919645681746307,
1787807676.659,60.95,0.00790888959190128,
1787807677.675,61.97,0.010123378677633688,
1787807678.691,62.98,0.010756089844985772,
1787807679.714,64.01,0.00917431192660545,
1787807680.729,65.02,0.011388801012337857,
1787807681.745,66.04,0.012021512179689942,
1787807682.76,67.05,0.009807023093957645,
1787807683.777,68.07,0.014236001265422349,
1787807684.793,69.09,0.0034799114204365766,
1787807685.809,70.1,0.009807023093957645,
1787807686.824,71.12,0.009807023093957645,
1787807687.84,72.13,0.012337867763365984,
1787807688.857,73.15,0.016450490351154645,
1787807689.874,74.17,0.009807023093957645,
1787807690.892,75.18,0.013919645681746307,
1787807691.906,76.2,0.010123378677633688,
1787807692.922,77.21,0.008225245175577323,
1787807693.937,78.23,0.01043973426130973,
1787807694.953,79.25,0.017399557102182883,
1787807695.972,80.26,0.008541600759253365,
1787807696.99,81.28,0.01297057893071818,
1787807698.006,82.3,0.007592534008225238,
1787807699.023,83.31,0.009490667510281603,
1787807700.039,84.33,0.00790888959190128,
1787807701.055,85.35,0.006959822840873153,
1787807702.071,86.36,0.013603290098070264,
1787807703.088,87.38,0.006959822840873153,
1787807704.104,88.4,0.013919645681746307,
1787807705.118,89.41,0.0117051565960139,
1787807706.134,90.43,0.00917431192660545,
1787807707.152,91.44,0.012337867763365984,
1787807708.171,92.46,0.011072445428661815,
1787807709.187,93.48,0.01043973426130973,
1787807710.205,94.5,0.010123378677633688,
1787807711.222,95.51,0.01043973426130973,
1787807712.238,96.53,0.01297057893071818,
1787807713.255,97.55,0.0,
1787807714.271,98.56,0.0,
1787807715.287,99.58,0.0,
