epoch,t_seconds,gpu_cache_usage_perc,error
1787806910.31,0.0,0.0,
1787806911.327,1.02,0.0,
1787806912.342,2.03,0.0,
1787806913.359,3.05,0.0,
1787806914.375,4.06,0.0,
1787806915.391,5.08,0.0,
1787806916.406,6.1,0.0,
1787806917.423,7.11,0.0,
1787806918.436,8.13,0.009807023093957645,
1787806919.454,9.14,0.01297057893071818,
1787806920.475,10.16,0.015185068016450476,
1787806921.497,11.19,0.013286934514394222,
1787806922.515,12.21,0.017399557102182883,
1787806923.53,13.22,0.017399557102182883,
1787806924.548,14.24,0.023093957608351756,
1787806925.561,15.25,0.02087946852261946,
1787806926.577,16.27,0.021828535273647587,
1787806927.598,17.29,0.023093957608351756,
1787806928.613,18.3,0.02214489085732363,
1787806929.627,19.32,0.021512179689971545,
1787806930.648,20.34,0.01961404618791518,
1787806931.678,21.37,0.023093957608351756,
1787806932.698,22.39,0.025941157861436248,
1787806933.72,23.41,0.018032268269534968,
1787806934.737,24.43,0.02467573552673208,
1787806935.754,25.44,0.023093957608351756,
1787806936.776,26.47,0.01834862385321101,
1787806937.797,27.49,0.024359379943056036,
1787806938.819,28.51,0.02372666877570384,
1787806939.838,29.53,0.019297690604239137,
1787806940.855,30.55,0.022777602024675714,
1787806941.891,31.58,0.01961404618791518,
1787806942.909,32.6,0.02467573552673208,
1787806943.932,33.62,0.020246757355267375,
1787806944.956,34.65,0.027206580196140417,
1787806945.978,35.67,0.02214489085732363,
1787806947.002,36.69,0.02214489085732363,
1787806948.02,37.71,0.02214489085732363,
1787806949.042,38.73,0.020563112938943418,
1787806950.058,39.75,0.018664979436887053,
1787806951.078,40.77,0.025941157861436248,
1787806952.098,41.79,0.021195824106295502,
1787806953.123,42.81,0.02087946852261946,
1787806954.147,43.84,0.019930401771591222,
1787806955.182,44.87,0.027206580196140417,
1787806956.208,45.9,0.028472002530844698,
1787806957.227,46.92,0.021195824106295502,
1787806958.246,47.94,0.017399557102182883,
1787806959.27,48.96,0.025941157861436248,
1787806960.296,49.99,0.017399557102182883,
1787806961.316,51.01,0.026890224612464375,
1787806962.355,52.04,0.0234103131920278,
1787806963.375,53.06,0.019297690604239137,
1787806964.395,54.08,0.021195824106295502,
1787806965.414,55.1,0.020246757355267375,
1787806966.434,56.12,0.02214489085732363,
1787806967.452,57.14,0.02752293577981646,
1787806968.477,58.17,0.021512179689971545,
1787806969.499,59.19,0.021512179689971545,
1787806970.531,60.22,0.025308446694084163,
1787806971.556,61.25,0.02467573552673208,
1787806972.573,62.26,0.02246124644099967,
1787806973.592,63.28,0.024043024359379994,
1787806974.617,64.31,0.01961404618791518,
1787806975.642,65.33,0.0234103131920278,
1787806976.673,66.36,0.018664979436887053,
1787806977.694,67.38,0.025624802277760206,
1787806978.717,68.41,0.019930401771591222,
1787806979.735,69.43,0.021195824106295502,
1787806980.752,70.44,0.026573869028788333,
1787806981.768,71.46,0.008857956342929407,
1787806982.788,72.48,0.023093957608351756,
1787806983.809,73.5,0.02246124644099967,
1787806984.828,74.52,0.02246124644099967,
1787806985.848,75.54,0.02214489085732363,
1787806986.867,76.56,0.024043024359379994,
1787806987.9,77.59,0.02087946852261946,
1787806988.918,78.61,0.020563112938943418,
1787806989.941,79.63,0.020563112938943418,
1787806990.963,80.65,0.02246124644099967,
1787806991.981,81.67,0.021828535273647587,
1787806993.005,82.7,0.02246124644099967,
1787806994.025,83.72,0.025308446694084163,
1787806995.048,84.74,0.020563112938943418,
1787806996.068,85.76,0.029737424865548867,
1787806997.088,86.78,0.02499209111040812,
1787806998.109,87.8,0.01708320151850684,
1787806999.137,88.83,0.023093957608351756,
1787807000.155,89.84,0.019297690604239137,
1787807001.181,90.87,0.021828535273647587,
1787807002.202,91.89,0.016450490351154645,
1787807003.223,92.91,0.023093957608351756,
1787807004.24,93.93,0.019297690604239137,
1787807005.27,94.96,0.020246757355267375,
1787807006.299,95.99,0.025624802277760206,
1787807007.317,97.01,0.01961404618791518,
1787807008.338,98.03,0.0,
1787807009.355,99.05,0.0,
