Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[naive_r0.3],2086,0,8,8.886277511218529,3.825883148238063,48.00583585165441,0.0,24.493900945087255,0.0,8,9,10,10,13,16,34,38,45,48,48
CUSTOM,tokens_per_sec[naive_r0.3],2086,0,55,55.785646888776675,52.052173254916305,74.22652427877365,37.84515819750719,24.493900945087255,0.0,55,56,57,57,59,61,66,67,72,74,74
CUSTOM,ttft_ms[naive_r0.3],2086,0,60,60.907564509467136,45.94909306615591,101.71777382493019,0.0,24.493900945087255,0.0,60,64,65,67,69,73,85,91,97,100,100
,Aggregated,6258,0,54,41.85982963648744,3.825883148238063,101.71777382493019,12.615052732502397,73.48170283526177,0.0,54,56,58,60,65,68,72,78,95,100,100
