Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[naive_r0.7],1335,0,6,7.129394386507822,3.7997430190443993,39.514920907095075,0.0,14.977058795444396,0.0,6,7,7,8,9,10,17,28,35,40,40
CUSTOM,tokens_per_sec[naive_r0.7],1335,0,61,61.35363101600208,58.03863061121701,72.352688400423,22.771535580524343,14.977058795444396,0.0,61,62,62,63,63,64,68,70,72,72,72
CUSTOM,ttft_ms[naive_r0.7],1335,0,52,52.733245994791055,31.35784389451146,83.08351412415504,0.0,14.977058795444396,0.0,52,55,57,58,60,62,66,76,82,83,83
,Aggregated,4005,0,52,40.405423799100326,3.7997430190443993,83.08351412415504,7.590511860174781,44.93117638633319,0.0,52,59,60,61,62,63,65,69,80,83,83
