Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[naive_r0.5],1362,0,6,7.182986605789365,4.810967016965151,46.07325093820691,0.0,15.994876346216767,0.0,6,7,7,8,9,11,19,32,41,46,46
CUSTOM,tokens_per_sec[naive_r0.5],1362,0,62,62.51816757272257,57.790373648228574,74.30658866192822,15.889867841409691,15.994876346216767,0.0,62,62,63,63,67,70,72,73,74,74,74
CUSTOM,ttft_ms[naive_r0.5],1362,0,53,53.062951174823134,28.070448199287057,91.71830699779093,0.0,15.994876346216767,0.0,53,56,57,58,60,62,69,82,88,92,92
,Aggregated,4086,0,53,40.92136845111163,4.810967016965151,91.71830699779093,5.296622613803231,47.984629038650304,0.0,53,60,61,62,63,64,70,73,86,92,92
