epoch,t_seconds,gpu_cache_usage_perc,error
1787812760.249,0.0,0.0,
1787812761.263,1.01,0.0,
1787812762.276,2.03,0.0,
1787812763.291,3.04,0.0,
1787812764.304,4.06,0.0,
1787812765.322,5.07,0.0,
1787812766.34,6.09,0.0,
1787812767.356,7.11,0.0,
1787812768.379,8.13,0.0,
1787812769.406,9.16,0.01581777918380256,
1787812770.428,10.18,0.0167668459348308,
1787812771.446,11.2,0.01834862385321101,
1787812772.463,12.21,0.015501423600126518,
1787812773.484,13.23,0.021195824106295502,
1787812774.502,14.25,0.02087946852261946,
1787812775.52,15.27,0.030370136032900952,
1787812776.548,16.3,0.024359379943056036,
1787812777.568,17.32,0.02625751344511229,
1787812778.588,18.34,0.01961404618791518,
1787812779.605,19.36,0.021195824106295502,
1787812780.635,20.39,0.026890224612464375,
1787812781.659,21.41,0.027839291363492613,
1787812782.681,22.43,0.02752293577981646,
1787812783.701,23.45,0.02372666877570384,
1787812784.723,24.47,0.026573869028788333,
1787812785.747,25.5,0.02214489085732363,
1787812786.765,26.52,0.02372666877570384,
1787812787.785,27.54,0.021512179689971545,
1787812788.803,28.55,0.023093957608351756,
1787812789.822,29.57,0.022777602024675714,
1787812790.849,30.6,0.021195824106295502,
1787812791.866,31.62,0.023093957608351756,
1787812792.887,32.64,0.03163555836760523,
1787812793.911,33.66,0.021195824106295502,
1787812794.929,34.68,0.022777602024675714,
1787812795.945,35.7,0.02467573552673208,
1787812796.962,36.71,0.024359379943056036,
1787812797.979,37.73,0.025308446694084163,
1787812798.999,38.75,0.029104713698196782,
1787812800.021,39.77,0.01961404618791518,
1787812801.046,40.8,0.020246757355267375,
1787812802.064,41.82,0.027839291363492613,
1787812803.086,42.84,0.021512179689971545,
1787812804.109,43.86,0.021195824106295502,
1787812805.126,44.88,0.029421069281872825,
1787812806.144,45.89,0.024359379943056036,
1787812807.16,46.91,0.02214489085732363,
1787812808.18,47.93,0.018664979436887053,
1787812809.197,48.95,0.021828535273647587,
1787812810.213,49.96,0.023093957608351756,
1787812811.235,50.99,0.025941157861436248,
1787812812.254,52.0,0.025941157861436248,
1787812813.279,53.03,0.021828535273647587,
1787812814.294,54.05,0.024359379943056036,
1787812815.31,55.06,0.025624802277760206,
1787812816.329,56.08,0.02372666877570384,
1787812817.345,57.1,0.02625751344511229,
1787812818.368,58.12,0.021828535273647587,
1787812819.385,59.14,0.01961404618791518,
1787812820.406,60.16,0.022777602024675714,
1787812821.427,61.18,0.024043024359379994,
1787812822.445,62.2,0.023093957608351756,
1787812823.466,63.22,0.017399557102182883,
1787812824.494,64.24,0.031002847200253036,
1787812825.513,65.26,0.0234103131920278,
1787812826.534,66.28,0.020563112938943418,
1787812827.555,67.31,0.027839291363492613,
1787812828.571,68.32,0.02214489085732363,
1787812829.59,69.34,0.02214489085732363,
1787812830.613,70.36,0.025624802277760206,
1787812831.634,71.38,0.027839291363492613,
1787812832.65,72.4,0.02246124644099967,
1787812833.673,73.42,0.025308446694084163,
1787812834.69,74.44,0.021828535273647587,
1787812835.713,75.46,0.021828535273647587,
1787812836.734,76.49,0.02625751344511229,
1787812837.756,77.51,0.029104713698196782,
1787812838.775,78.53,0.02087946852261946,
1787812839.792,79.54,0.025941157861436248,
1787812840.81,80.56,0.014868712432774434,
1787812841.837,81.59,0.02246124644099967,
1787812842.857,82.61,0.021195824106295502,
1787812843.881,83.63,0.024359379943056036,
1787812844.906,84.66,0.026890224612464375,
1787812845.924,85.68,0.025941157861436248,
1787812846.941,86.69,0.024043024359379994,
1787812847.958,87.71,0.025308446694084163,
1787812848.972,88.72,0.0234103131920278,
1787812849.995,89.75,0.019297690604239137,
1787812851.014,90.76,0.031951913951281274,
1787812852.033,91.78,0.027206580196140417,
1787812853.051,92.8,0.01961404618791518,
1787812854.069,93.82,0.02878835811452074,
1787812855.083,94.83,0.021828535273647587,
1787812856.103,95.85,0.030370136032900952,
1787812857.131,96.88,0.019930401771591222,
1787812858.149,97.9,0.0,
1787812859.165,98.92,0.0,
1787812860.18,99.93,0.0,
