Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[naive_r0.7],2588,0,8,8.848889122704128,4.136316943913698,49.74805610254407,0.0,29.067371342110242,0.0,8,9,9,10,12,16,30,38,50,50,50
CUSTOM,tokens_per_sec[naive_r0.7],2588,0,59,59.147955309520974,54.26068278922072,71.39709441967432,22.061823802163833,29.067371342110242,0.0,59,60,60,61,62,63,66,68,70,71,71
CUSTOM,ttft_ms[naive_r0.7],2588,0,57,57.469954121846364,31.90286993049085,105.83382402546704,0.0,29.067371342110242,0.0,57,60,61,63,66,69,79,89,100,110,110
,Aggregated,7764,0,56,41.8222661846906,4.136316943913698,105.83382402546704,7.3539412673879445,87.20211402633073,0.0,56,58,60,60,62,65,69,72,100,110,110
