Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[lspm_r0.7],517,0,9,9.389545028124948,4.865841940045357,47.55215998739004,0.0,6.086921378196306,0.0,9,9,10,10,11,14,24,33,48,48,48
CUSTOM,tokens_per_sec[lspm_r0.7],517,0,62,62.66332391865723,59.213066479696074,81.37366003488812,22.912959381044487,6.086921378196306,0.0,62,63,63,64,69,71,71,72,81,81,81
CUSTOM,ttft_ms[lspm_r0.7],517,0,53,52.78434623951521,28.992425883188844,91.8101160787046,0.0,6.086921378196306,0.0,53,57,58,59,62,64,78,84,92,92,92
,Aggregated,1551,0,53,41.61240506209915,4.865841940045357,91.8101160787046,7.637653127014829,18.260764134588918,0.0,53,60,61,62,63,67,71,73,88,92,92
