Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[lspm_r0.5],4815,0,8,10.204606508857427,2.476411871612072,356.1362859327346,0.0,53.976046493311436,0.0,8,10,11,12,16,21,34,42,64,360,360
CUSTOM,tokens_per_sec[lspm_r0.5],4815,0,53,85.90314170492886,27.065209614695878,101096.67365249562,23.986708203530632,53.976046493311436,0.0,53,54,54,55,56,60,62,62,330,101000,101000
CUSTOM,ttft_ms[lspm_r0.5],4815,0,64,65.65052227635489,44.291227823123336,408.0977758858353,0.0,53.976046493311436,0.0,64,68,70,71,75,80,92,100,360,410,410
,Aggregated,14445,0,53,53.919423496713584,2.476411871612072,101096.67365249562,7.995569401176878,161.92813947993432,0.0,53,55,60,62,69,73,79,87,320,33000,101000
