Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[lspm_r0.3],1279,0,6,7.314085683867662,3.981024958193302,40.38770007900894,0.0,15.019624980612711,0.0,6,7,7,8,9,12,19,34,40,40,40
CUSTOM,tokens_per_sec[lspm_r0.3],1279,0,61,61.34128281711346,57.85423047549241,74.0324704808574,21.12587959343237,15.019624980612711,0.0,61,62,62,62,64,69,70,71,72,74,74
CUSTOM,ttft_ms[lspm_r0.3],1279,0,53,53.57809625642463,32.27631910704076,111.770044779405,0.0,15.019624980612711,0.0,53,56,57,58,60,63,70,82,110,110,110
,Aggregated,3837,0,53,40.74448825246863,3.981024958193302,111.770044779405,7.041959864477456,45.058874941838134,0.0,53,59,60,61,62,63,69,71,110,110,110
