Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[raw],2604,0,7,7.970121982235593,2.798579167574644,40.85285495966673,0.0,29.2090847604609,0.0,7,8,9,9,11,13,25,33,40,41,41
CUSTOM,tokens_per_sec[raw],2604,0,57,57.62934635406637,52.085442332041524,79.27974122304745,21.954301075268816,29.2090847604609,0.0,57,58,59,59,60,63,66,67,71,79,79
CUSTOM,ttft_ms[raw],2604,0,58,58.42005378613535,40.232697036117315,99.63621711358428,0.0,29.2090847604609,0.0,58,61,63,64,66,69,77,90,98,100,100
,Aggregated,7812,0,55,41.33984070747911,2.798579167574644,99.63621711358428,7.318100358422939,87.6272542813827,0.0,55,57,59,59,63,66,69,74,96,100,100
