Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[naive_r0.3],44,0,8,8.503173022869635,6.0956759843975306,17.369871959090233,0.0,0.5210539219252874,0.0,8,9,9,10,10,10,17,17,17,17,17
CUSTOM,tokens_per_sec[naive_r0.3],44,0,62,62.93824742775955,59.83739210380053,75.0882593771518,42.13636363636363,0.5210539219252874,0.0,62,63,64,64,65,65,75,75,75,75,75
CUSTOM,ttft_ms[naive_r0.3],44,0,33,33.5985291802155,29.87933298572898,42.51629579812288,0.0,0.5210539219252874,0.0,33,34,34,34,36,39,43,43,43,43,43
,Aggregated,132,0,33,35.013316543614884,6.0956759843975306,75.0882593771518,14.045454545454545,1.5631617657758623,0.0,33,43,61,62,63,65,65,75,75,75,75
