Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[raw],55,0,9,9.450772946531123,7.1970399003475904,19.728522980585694,0.0,0.6268206714142339,0.0,9,10,10,10,11,12,14,20,20,20,20
CUSTOM,tokens_per_sec[raw],55,0,63,63.664361908126814,60.82464311008462,72.64374389075768,21.30909090909091,0.6268206714142339,0.0,63,64,64,65,65,72,72,73,73,73,73
CUSTOM,ttft_ms[raw],55,0,34,35.26732080870054,30.919591896235943,57.69608495756984,0.0,0.6268206714142339,0.0,34,36,36,37,38,40,45,58,58,58,58
,Aggregated,165,0,34,36.127485221119485,7.1970399003475904,72.64374389075768,7.1030303030303035,1.8804620142427018,0.0,34,45,62,63,64,65,71,72,73,73,73
