Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[naive_r0.3],4013,0,8,10.80213795212294,2.339825965464115,499.98540012165904,0.0,47.11768313335874,0.0,8,10,11,12,16,23,40,63,110,500,500
CUSTOM,tokens_per_sec[naive_r0.3],4013,0,51,121.20032241420544,19.15793758070705,99897.1318256776,34.87739845502118,47.11768313335874,0.0,51,52,53,53,54,57,61,63,74,100000,100000
CUSTOM,ttft_ms[naive_r0.3],4013,0,67,68.83534135215946,43.75919816084206,549.7004811186343,0.0,47.11768313335874,0.0,67,70,72,74,78,84,100,130,500,550,550
,Aggregated,12039,0,51,66.94593390616257,2.339825965464115,99897.1318256776,11.625799485007061,141.3530494000762,0.0,51,56,62,65,71,76,83,97,180,98000,100000
