epoch,t_seconds,gpu_cache_usage_perc,error
1787808725.975,0.0,0.0,
1787808726.989,1.01,0.0,
1787808728.003,2.03,0.0,
1787808729.013,3.04,0.0,
1787808730.029,4.05,0.0,
1787808731.044,5.07,0.0,
1787808732.058,6.08,0.0,
1787808733.073,7.1,0.0,
1787808734.088,8.11,0.0,
1787808735.103,9.13,0.002847200253084492,
1787808736.119,10.14,0.0,
1787808737.136,11.16,0.0,
1787808738.151,12.18,0.0,
1787808739.166,13.19,0.0034799114204365766,
1787808740.181,14.21,0.0,
1787808741.196,15.22,0.0,
1787808742.206,16.23,0.0,
1787808743.216,17.24,0.0,
1787808744.23,18.25,0.002847200253084492,
1787808745.243,19.27,0.0,
1787808746.256,20.28,0.0,
1787808747.266,21.29,0.002847200253084492,
1787808748.282,22.31,0.0,
1787808749.296,23.32,0.0,
1787808750.311,24.34,0.0,
1787808751.326,25.35,0.0,
1787808752.341,26.37,0.0,
1787808753.357,27.38,0.0,
1787808754.373,28.4,0.002847200253084492,
1787808755.388,29.41,0.0,
1787808756.403,30.43,0.0031635558367605343,
1787808757.418,31.44,0.0,
1787808758.434,32.46,0.0,
1787808759.45,33.47,0.0,
1787808760.464,34.49,0.0,
1787808761.478,35.5,0.0,
1787808762.494,36.52,0.002847200253084492,
1787808763.512,37.54,0.0,
1787808764.522,38.55,0.0,
1787808765.538,39.56,0.0,
1787808766.554,40.58,0.0,
1787808767.569,41.59,0.0,
1787808768.583,42.61,0.0,
1787808769.598,43.62,0.0,
1787808770.613,44.64,0.0034799114204365766,
1787808771.633,45.66,0.0,
1787808772.649,46.67,0.0,
1787808773.665,47.69,0.0,
1787808774.681,48.71,0.0,
1787808775.697,49.72,0.002847200253084492,
1787808776.714,50.74,0.0,
1787808777.731,51.76,0.0,
1787808778.747,52.77,0.0,
1787808779.763,53.79,0.0,
1787808780.779,54.8,0.0,
1787808781.795,55.82,0.0,
1787808782.81,56.83,0.0,
1787808783.825,57.85,0.0,
1787808784.84,58.87,0.0,
1787808785.855,59.88,0.0,
1787808786.871,60.9,0.0,
1787808787.887,61.91,0.0,
1787808788.902,62.93,0.0,
1787808789.917,63.94,0.0,
1787808790.934,64.96,0.0,
1787808791.95,65.97,0.0,
1787808792.968,66.99,0.002847200253084492,
1787808793.984,68.01,0.0,
1787808794.999,69.02,0.0,
1787808796.013,70.04,0.0,
1787808797.029,71.05,0.0,
1787808798.045,72.07,0.0,
1787808799.061,73.09,0.0,
1787808800.076,74.1,0.0,
1787808801.091,75.12,0.0,
1787808802.107,76.13,0.0,
1787808803.123,77.15,0.0,
1787808804.139,78.16,0.0,
1787808805.154,79.18,0.0025308446694084497,
1787808806.169,80.19,0.0,
1787808807.184,81.21,0.0,
1787808808.2,82.23,0.0,
1787808809.216,83.24,0.0,
1787808810.231,84.26,0.0,
1787808811.246,85.27,0.0031635558367605343,
1787808812.263,86.29,0.0,
1787808813.278,87.3,0.0,
1787808814.293,88.32,0.0,
1787808815.31,89.34,0.0,
1787808816.326,90.35,0.0,
1787808817.341,91.37,0.0,
1787808818.357,92.38,0.0,
1787808819.374,93.4,0.0,
1787808820.39,94.41,0.0,
1787808821.405,95.43,0.0,
1787808822.419,96.44,0.0031635558367605343,
1787808823.435,97.46,0.0,
1787808824.449,98.47,0.0,
1787808825.466,99.49,0.0,
