Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[naive_r0.7],518,0,7,7.378641870160475,4.036840051412582,37.68105199560523,0.0,5.8253812839866335,0.0,7,7,7,7,8,10,28,32,38,38,38
CUSTOM,tokens_per_sec[naive_r0.7],518,0,62,62.306148901224695,58.90860837372283,74.72496273736112,22.644787644787645,5.8253812839866335,0.0,62,63,63,64,64,65,70,70,75,75,75
CUSTOM,ttft_ms[naive_r0.7],518,0,50,49.478344394983615,28.206444112583995,77.16324413195252,0.0,5.8253812839866335,0.0,50,53,55,55,58,60,71,74,77,77,77
,Aggregated,1554,0,50,39.72104505545628,4.036840051412582,77.16324413195252,7.5482625482625485,17.4761438519599,0.0,50,60,61,62,63,64,66,71,76,77,77
