Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[lspm_r0.7],1330,0,6,7.349292195710192,3.6893959622830153,35.80242511816323,0.0,14.92252882185038,0.0,6,7,8,8,9,11,20,27,36,36,36
CUSTOM,tokens_per_sec[lspm_r0.7],1330,0,60,61.22069339971404,57.32411943904231,74.48554240799447,22.703759398496242,14.92252882185038,0.0,60,61,62,62,67,69,70,71,74,74,74
CUSTOM,ttft_ms[lspm_r0.7],1330,0,54,54.29685914685908,30.371780041605234,109.41660706885159,0.0,14.92252882185038,0.0,54,57,58,59,61,64,69,80,110,110,110
,Aggregated,3990,0,54,40.95561491409452,3.6893959622830153,109.41660706885159,7.567919799498747,44.76758646555114,0.0,54,59,60,61,62,66,69,70,110,110,110
