Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[lspm_r0.5],54,0,8,7.737688815083216,6.623890018090606,11.544183129444718,0.0,0.6092007859399776,0.0,8,8,8,8,9,9,9,12,12,12,12
CUSTOM,tokens_per_sec[lspm_r0.5],54,0,63,63.88969780937491,60.83128409142854,72.14990899802953,22.296296296296298,0.6092007859399776,0.0,63,63,64,65,72,72,72,72,72,72,72
CUSTOM,ttft_ms[lspm_r0.5],54,0,32,32.07089931755844,30.01463506370783,35.69030109792948,0.0,0.6092007859399776,0.0,32,32,33,33,34,35,36,36,36,36,36
,Aggregated,162,0,32,34.56609531400552,6.623890018090606,72.14990899802953,7.432098765432099,1.827602357819933,0.0,32,36,62,63,64,65,72,72,72,72,72
