Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[naive_r0.7],50,0,8,8.777863029390574,6.586770992726088,20.646017976105213,0.0,0.5920505474357002,0.0,8,9,9,9,11,12,21,21,21,21,21
CUSTOM,tokens_per_sec[naive_r0.7],50,0,63,62.96593006762985,53.90212641161363,68.77858021805466,22.46,0.5920505474357002,0.0,63,64,64,64,65,66,69,69,69,69,69
CUSTOM,ttft_ms[naive_r0.7],50,0,34,35.14503567479551,31.060025095939636,66.05808204039931,0.0,0.5920505474357002,0.0,34,35,35,35,41,43,66,66,66,66,66
,Aggregated,150,0,34,35.6296095906053,6.586770992726088,68.77858021805466,7.486666666666666,1.7761516423071004,0.0,34,54,62,63,64,65,66,66,69,69,69
