epoch,t_seconds,gpu_cache_usage_perc,error
1787810642.531,0.0,0.0,
1787810643.55,1.02,0.0,
1787810644.564,2.03,0.0,
1787810645.581,3.05,0.0,
1787810646.596,4.07,0.0,
1787810647.612,5.08,0.0,
1787810648.629,6.1,0.0,
1787810649.645,7.11,0.0,
1787810650.661,8.13,0.005694400506168984,
1787810651.678,9.15,0.01043973426130973,
1787810652.699,10.17,0.018981335020563095,
1787810653.717,11.19,0.02214489085732363,
1787810654.735,12.2,0.005694400506168984,
1787810655.752,13.22,0.02878835811452074,
1787810656.77,14.24,0.026573869028788333,
1787810657.789,15.26,0.02467573552673208,
1787810658.804,16.27,0.024359379943056036,
1787810659.824,17.29,0.031002847200253036,
1787810660.843,18.31,0.02499209111040812,
1787810661.866,19.33,0.025308446694084163,
1787810662.885,20.35,0.03226826953495732,
1787810663.92,21.39,0.0329009807023094,
1787810664.939,22.41,0.02878835811452074,
1787810665.954,23.42,0.026573869028788333,
1787810666.972,24.44,0.025941157861436248,
1787810668.006,25.48,0.03511546978804181,
1787810669.029,26.5,0.02625751344511229,
1787810670.046,27.52,0.02625751344511229,
1787810671.063,28.53,0.03131920278392919,
1787810672.076,29.55,0.033533691869661486,
1787810673.102,30.57,0.02372666877570384,
1787810674.121,31.59,0.02752293577981646,
1787810675.143,32.61,0.025624802277760206,
1787810676.166,33.64,0.02467573552673208,
1787810677.184,34.65,0.029737424865548867,
1787810678.203,35.67,0.031002847200253036,
1787810679.221,36.69,0.029737424865548867,
1787810680.244,37.71,0.027839291363492613,
1787810681.264,38.73,0.029104713698196782,
1787810682.284,39.75,0.03511546978804181,
1787810683.306,40.78,0.027839291363492613,
1787810684.329,41.8,0.03543182537171785,
1787810685.345,42.81,0.025624802277760206,
1787810686.361,43.83,0.02752293577981646,
1787810687.38,44.85,0.026573869028788333,
1787810688.398,45.87,0.025624802277760206,
1787810689.416,46.89,0.03005378044922491,
1787810690.442,47.91,0.025624802277760206,
1787810691.46,48.93,0.028472002530844698,
1787810692.496,49.97,0.029421069281872825,
1787810693.513,50.98,0.029421069281872825,
1787810694.535,52.0,0.026573869028788333,
1787810695.56,53.03,0.027206580196140417,
1787810696.579,54.05,0.030370136032900952,
1787810697.596,55.07,0.027206580196140417,
1787810698.625,56.09,0.022777602024675714,
1787810699.646,57.12,0.037329958873774105,
1787810700.673,58.14,0.02467573552673208,
1787810701.695,59.16,0.030370136032900952,
1787810702.719,60.19,0.024043024359379994,
1787810703.736,61.21,0.03131920278392919,
1787810704.756,62.23,0.028155646947168655,
1787810705.782,63.25,0.029737424865548867,
1787810706.798,64.27,0.02878835811452074,
1787810707.827,65.3,0.029737424865548867,
1787810708.844,66.31,0.029104713698196782,
1787810709.859,67.33,0.02752293577981646,
1787810710.877,68.35,0.027206580196140417,
1787810711.909,69.38,0.007276178424549196,
1787810712.929,70.4,0.033217336285985444,
1787810713.95,71.42,0.025624802277760206,
1787810714.97,72.44,0.033217336285985444,
1787810715.992,73.46,0.021512179689971545,
1787810717.016,74.49,0.03385004745333753,
1787810718.034,75.5,0.025941157861436248,
1787810719.062,76.53,0.022777602024675714,
1787810720.081,77.55,0.028155646947168655,
1787810721.105,78.57,0.03385004745333753,
1787810722.126,79.6,0.02499209111040812,
1787810723.154,80.62,0.025624802277760206,
1787810724.181,81.65,0.03511546978804181,
1787810725.203,82.67,0.023093957608351756,
1787810726.223,83.69,0.02878835811452074,
1787810727.241,84.71,0.02467573552673208,
1787810728.261,85.73,0.026890224612464375,
1787810729.282,86.75,0.03385004745333753,
1787810730.302,87.77,0.026890224612464375,
1787810731.327,88.8,0.02878835811452074,
1787810732.346,89.82,0.025941157861436248,
1787810733.368,90.84,0.030686491616576994,
1787810734.394,91.86,0.029737424865548867,
1787810735.42,92.89,0.028472002530844698,
1787810736.445,93.91,0.033217336285985444,
1787810737.467,94.94,0.025941157861436248,
1787810738.483,95.95,0.02878835811452074,
1787810739.512,96.98,0.03416640303701357,
1787810740.538,98.01,0.0,
1787810741.556,99.03,0.0,
