Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[naive_r0.3],2222,0,6,7.578634703909085,4.3257540091872215,46.06511699967086,0.0,24.918949922056086,0.0,6,7,8,9,10,13,30,33,40,46,46
CUSTOM,tokens_per_sec[naive_r0.3],2222,0,56,56.202367308970075,52.267891181808494,74.44746415134036,35.73897389738974,24.918949922056086,0.0,56,57,57,58,59,61,65,67,72,74,74
CUSTOM,ttft_ms[naive_r0.3],2222,0,58,58.84894696858558,44.54997391439974,96.94656101055443,0.0,24.918949922056086,0.0,58,61,63,64,67,69,77,85,94,97,97
,Aggregated,6666,0,54,40.87664966048818,4.3257540091872215,96.94656101055443,11.912991299129914,74.75684976616826,0.0,54,56,58,59,63,66,69,73,91,97,97
