Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[lspm_r0.7],1309,0,6,7.283415567987891,4.093626979738474,50.21882592700422,0.0,14.685822727320582,0.0,6,7,7,8,9,10,17,34,50,50,50
CUSTOM,tokens_per_sec[lspm_r0.7],1309,0,60,61.42910335067842,57.08827795114933,73.92148181704012,22.237585943468297,14.685822727320582,0.0,60,61,62,63,68,69,70,71,73,74,74
CUSTOM,ttft_ms[lspm_r0.7],1309,0,54,54.087753299690604,27.856865897774696,111.99707677587867,0.0,14.685822727320582,0.0,54,56,58,59,61,62,66,100,110,110,110
,Aggregated,3927,0,54,40.93342407278561,4.093626979738474,111.99707677587867,7.412528647822765,44.057468181961745,0.0,54,59,60,61,62,67,70,71,110,110,110
