epoch,t_seconds,gpu_cache_usage_perc,error
1787810742.774,0.0,0.0,
1787810743.79,1.02,0.0,
1787810744.804,2.03,0.0,
1787810745.82,3.05,0.0,
1787810746.831,4.06,0.0,
1787810747.846,5.07,0.0,
1787810748.861,6.09,0.0,
1787810749.877,7.1,0.0,
1787810750.893,8.12,0.006327111673521069,
1787810751.908,9.13,0.006643467257197111,
1787810752.926,10.15,0.011072445428661815,
1787810753.944,11.17,0.012337867763365984,
1787810754.961,12.19,0.013603290098070264,
1787810755.98,13.21,0.018032268269534968,
1787810757.001,14.23,0.016134134767478603,
1787810758.021,15.25,0.02087946852261946,
1787810759.044,16.27,0.018981335020563095,
1787810760.064,17.29,0.03131920278392919,
1787810761.083,18.31,0.020246757355267375,
1787810762.101,19.33,0.02499209111040812,
1787810763.119,20.34,0.023093957608351756,
1787810764.137,21.36,0.024043024359379994,
1787810765.155,22.38,0.01708320151850684,
1787810766.183,23.41,0.02499209111040812,
1787810767.204,24.43,0.024043024359379994,
1787810768.228,25.45,0.02752293577981646,
1787810769.248,26.47,0.030686491616576994,
1787810770.266,27.49,0.024359379943056036,
1787810771.288,28.51,0.021512179689971545,
1787810772.304,29.53,0.027839291363492613,
1787810773.339,30.56,0.020246757355267375,
1787810774.363,31.59,0.02214489085732363,
1787810775.381,32.61,0.027206580196140417,
1787810776.397,33.62,0.023093957608351756,
1787810777.427,34.65,0.023093957608351756,
1787810778.444,35.67,0.024043024359379994,
1787810779.46,36.69,0.021512179689971545,
1787810780.477,37.7,0.03005378044922491,
1787810781.496,38.72,0.018664979436887053,
1787810782.511,39.74,0.028472002530844698,
1787810783.529,40.75,0.025308446694084163,
1787810784.544,41.77,0.027206580196140417,
1787810785.562,42.79,0.02087946852261946,
1787810786.584,43.81,0.022777602024675714,
1787810787.601,44.83,0.024043024359379994,
1787810788.623,45.85,0.019930401771591222,
1787810789.644,46.87,0.020563112938943418,
1787810790.666,47.89,0.020563112938943418,
1787810791.684,48.91,0.02246124644099967,
1787810792.707,49.93,0.02214489085732363,
1787810793.725,50.95,0.027206580196140417,
1787810794.74,51.97,0.022777602024675714,
1787810795.761,52.99,0.019930401771591222,
1787810796.784,54.01,0.017399557102182883,
1787810797.804,55.03,0.024043024359379994,
1787810798.822,56.05,0.033217336285985444,
1787810799.85,57.08,0.02246124644099967,
1787810800.866,58.09,0.026573869028788333,
1787810801.889,59.11,0.025624802277760206,
1787810802.914,60.14,0.028155646947168655,
1787810803.93,61.16,0.020563112938943418,
1787810804.948,62.17,0.023093957608351756,
1787810805.966,63.19,0.021828535273647587,
1787810806.985,64.21,0.0234103131920278,
1787810808.003,65.23,0.02752293577981646,
1787810809.021,66.25,0.020246757355267375,
1787810810.045,67.27,0.024043024359379994,
1787810811.064,68.29,0.01834862385321101,
1787810812.082,69.31,0.03005378044922491,
1787810813.103,70.33,0.029421069281872825,
1787810814.142,71.37,0.02467573552673208,
1787810815.162,72.39,0.022777602024675714,
1787810816.177,73.4,0.025624802277760206,
1787810817.196,74.42,0.025941157861436248,
1787810818.221,75.45,0.025308446694084163,
1787810819.243,76.47,0.013919645681746307,
1787810820.258,77.48,0.026573869028788333,
1787810821.277,78.5,0.024359379943056036,
1787810822.295,79.52,0.025308446694084163,
1787810823.316,80.54,0.028472002530844698,
1787810824.338,81.56,0.021195824106295502,
1787810825.359,82.58,0.031002847200253036,
1787810826.38,83.61,0.02246124644099967,
1787810827.398,84.62,0.03131920278392919,
1787810828.416,85.64,0.02878835811452074,
1787810829.433,86.66,0.027839291363492613,
1787810830.452,87.68,0.031951913951281274,
1787810831.468,88.69,0.02214489085732363,
1787810832.486,89.71,0.017399557102182883,
1787810833.504,90.73,0.03005378044922491,
1787810834.521,91.75,0.018981335020563095,
1787810835.544,92.77,0.02878835811452074,
1787810836.57,93.8,0.02246124644099967,
1787810837.591,94.82,0.025941157861436248,
1787810838.612,95.84,0.02214489085732363,
1787810839.63,96.86,0.02214489085732363,
1787810840.648,97.87,0.0,
1787810841.664,98.89,0.0,
1787810842.68,99.91,0.0,
