Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[lspm_r0.3],4729,0,8,9.825617784388454,2.611525822430849,409.82945705763996,0.0,55.50193364497998,0.0,8,9,11,12,15,21,35,43,81,410,410
CUSTOM,tokens_per_sec[lspm_r0.3],4729,0,53,112.39410291916163,25.324934479414352,104728.78320703933,21.337492070205116,55.50193364497998,0.0,53,54,55,55,58,61,62,63,72,105000,105000
CUSTOM,ttft_ms[lspm_r0.3],4729,0,63,64.37082681179615,42.74755087681115,473.051595967263,0.0,55.50193364497998,0.0,63,66,68,69,73,79,93,100,380,470,470
,Aggregated,14187,0,53,62.196849171782354,2.611525822430849,104728.78320703933,7.112497356735039,166.50580093493994,0.0,53,55,59,62,67,71,78,86,140,100000,105000
