Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[naive_r0.3],4134,0,9,12.047142566886407,3.1710199546068907,674.5734759606421,0.0,46.230047344808106,0.0,9,11,13,14,19,29,50,67,87,670,670
CUSTOM,tokens_per_sec[naive_r0.3],4134,0,51,92.51063821407024,15.598026363609165,95632.85823072298,37.144412191582006,46.230047344808106,0.0,51,52,52,53,54,59,62,63,70,96000,96000
CUSTOM,ttft_ms[naive_r0.3],4134,0,69,71.11913437096075,48.585240030661225,742.9270269349217,0.0,46.230047344808106,0.0,69,72,74,76,81,89,110,140,650,740,740
,Aggregated,12402,0,51,58.55897171730566,3.1710199546068907,95632.85823072298,12.381470730527335,138.69014203442433,0.0,51,57,63,67,73,78,87,100,170,75000,96000
