Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[raw],52,0,8,8.668973800153113,6.8682709243148565,15.825475100427866,0.0,0.6251180276606602,0.0,8,9,9,9,10,11,12,16,16,16,16
CUSTOM,tokens_per_sec[raw],52,0,63,63.40817773237165,60.708031105861416,72.24646415416446,22.21153846153846,0.6251180276606602,0.0,63,64,65,65,65,65,72,72,72,72,72
CUSTOM,ttft_ms[raw],52,0,33,34.27653695241763,30.384414829313755,54.07248204573989,0.0,0.6251180276606602,0.0,33,34,35,35,37,40,42,54,54,54,54
,Aggregated,156,0,33,35.45122949498079,6.8682709243148565,72.24646415416446,7.403846153846154,1.8753540829819806,0.0,33,42,62,63,64,65,65,72,72,72,72
