Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[lspm_r0.7],57,0,8,8.694541975529047,7.03234993852675,12.329102028161287,0.0,0.6508121255800563,0.0,8,9,9,9,11,11,12,12,12,12,12
CUSTOM,tokens_per_sec[lspm_r0.7],57,0,64,64.5503895696653,60.89204921071956,73.2684558895389,20.05263157894737,0.6508121255800563,0.0,64,64,65,65,72,72,72,73,73,73,73
CUSTOM,ttft_ms[lspm_r0.7],57,0,33,33.782537348503084,30.09836794808507,43.54422399774194,0.0,0.6508121255800563,0.0,33,34,35,35,37,38,42,44,44,44,44
,Aggregated,171,0,33,35.67582296456582,7.03234993852675,73.2684558895389,6.684210526315789,1.9524363767401691,0.0,33,42,62,63,65,72,72,72,73,73,73
