Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[lspm_r0.7],2576,0,6,7.661631282491997,3.84320504963398,39.71558203920722,0.0,28.891724604820052,0.0,6,7,8,9,10,12,25,33,39,40,40
CUSTOM,tokens_per_sec[lspm_r0.7],2576,0,58,58.74414768654546,52.97673109933576,72.18803945896073,22.471273291925467,28.891724604820052,0.0,58,59,60,60,65,66,68,69,72,72,72
CUSTOM,ttft_ms[lspm_r0.7],2576,0,57,57.354053713436244,31.59686690196395,111.4438041113317,0.0,28.891724604820052,0.0,57,60,61,62,65,67,75,89,110,110,110
,Aggregated,7728,0,55,41.2532775608246,3.84320504963398,111.4438041113317,7.490424430641822,86.67517381446015,0.0,55,57,59,60,63,66,68,71,110,110,110
