epoch,t_seconds,gpu_cache_usage_perc,error
1787809129.708,0.0,0.0,
1787809130.722,1.01,0.0,
1787809131.737,2.03,0.0,
1787809132.752,3.04,0.0,
1787809133.762,4.05,0.0,
1787809134.778,5.07,0.0,
1787809135.794,6.09,0.0,
1787809136.809,7.1,0.0,
1787809137.824,8.12,0.0,
1787809138.841,9.13,0.0,
1787809139.859,10.15,0.0,
1787809140.876,11.17,0.0,
1787809141.892,12.18,0.0,
1787809142.909,13.2,0.0,
1787809143.922,14.21,0.0,
1787809144.937,15.23,0.0,
1787809145.95,16.24,0.0,
1787809146.962,17.25,0.0,
1787809147.977,18.27,0.0,
1787809148.992,19.28,0.0,
1787809150.007,20.3,0.0,
1787809151.022,21.31,0.004745333755140746,
1787809152.037,22.33,0.0,
1787809153.051,23.34,0.0,
1787809154.066,24.36,0.0,
1787809155.081,25.37,0.004745333755140746,
1787809156.096,26.39,0.004112622587788661,
1787809157.111,27.4,0.0,
1787809158.127,28.42,0.0,
1787809159.143,29.44,0.0,
1787809160.158,30.45,0.0,
1787809161.174,31.47,0.0,
1787809162.191,32.48,0.0,
1787809163.207,33.5,0.0,
1787809164.224,34.52,0.0,
1787809165.24,35.53,0.0,
1787809166.256,36.55,0.0,
1787809167.274,37.57,0.0,
1787809168.29,38.58,0.0,
1787809169.306,39.6,0.0,
1787809170.321,40.61,0.0,
1787809171.337,41.63,0.0,
1787809172.353,42.64,0.004428978171464704,
1787809173.369,43.66,0.0,
1787809174.385,44.68,0.0,
1787809175.4,45.69,0.0,
1787809176.415,46.71,0.0,
1787809177.432,47.72,0.0,
1787809178.448,48.74,0.0,
1787809179.465,49.76,0.0,
1787809180.481,50.77,0.0,
1787809181.497,51.79,0.0,
1787809182.512,52.8,0.0,
1787809183.528,53.82,0.0,
1787809184.543,54.84,0.004428978171464704,
1787809185.56,55.85,0.0,
1787809186.576,56.87,0.0,
1787809187.592,57.88,0.0,
1787809188.607,58.9,0.0,
1787809189.623,59.91,0.0,
1787809190.638,60.93,0.0,
1787809191.654,61.95,0.005061689338816788,
1787809192.67,62.96,0.0,
1787809193.685,63.98,0.0,
1787809194.701,64.99,0.004428978171464704,
1787809195.716,66.01,0.0,
1787809196.732,67.02,0.0,
1787809197.746,68.04,0.0,
1787809198.762,69.05,0.0,
1787809199.778,70.07,0.0,
1787809200.794,71.09,0.0,
1787809201.812,72.1,0.004428978171464704,
1787809202.834,73.13,0.0,
1787809203.851,74.14,0.0,
1787809204.866,75.16,0.0,
1787809205.881,76.17,0.0,
1787809206.898,77.19,0.0,
1787809207.914,78.21,0.0,
1787809208.929,79.22,0.004428978171464704,
1787809209.948,80.24,0.0,
1787809210.965,81.26,0.0,
1787809211.98,82.27,0.0,
1787809212.996,83.29,0.0,
1787809214.011,84.3,0.0,
1787809215.028,85.32,0.0,
1787809216.042,86.33,0.0,
1787809217.059,87.35,0.0,
1787809218.076,88.37,0.0,
1787809219.093,89.38,0.0,
1787809220.109,90.4,0.0,
1787809221.127,91.42,0.004745333755140746,
1787809222.144,92.44,0.0,
1787809223.16,93.45,0.004112622587788661,
1787809224.175,94.47,0.0,
1787809225.191,95.48,0.0,
1787809226.207,96.5,0.004428978171464704,
1787809227.224,97.52,0.0,
1787809228.24,98.53,0.0,
1787809229.257,99.55,0.0,
