Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[raw],1324,0,7,8.399010927302431,3.388458862900734,46.691253082826734,0.0,14.866426121259506,0.0,7,8,9,9,11,13,20,30,40,47,47
CUSTOM,tokens_per_sec[raw],1324,0,60,60.758896169485524,56.73059467415122,72.6163897876852,22.05891238670695,14.866426121259506,0.0,60,61,61,62,63,68,70,71,72,73,73
CUSTOM,ttft_ms[raw],1324,0,55,55.74868798004098,42.76656382717192,98.45494595356286,0.0,14.866426121259506,0.0,55,58,60,61,63,66,75,84,93,98,98
,Aggregated,3972,0,55,41.635531692276295,3.388458862900734,98.45494595356286,7.352970795568983,44.59927836377852,0.0,55,59,60,61,62,65,69,71,91,98,98
