epoch,t_seconds,gpu_cache_usage_perc,error
1787811953.085,0.0,0.0,
1787811954.096,1.01,0.0,
1787811955.11,2.02,0.0,
1787811956.125,3.04,0.0,
1787811957.14,4.06,0.0,
1787811958.155,5.07,0.0,
1787811959.17,6.09,0.0,
1787811960.186,7.1,0.0,
1787811961.202,8.12,0.006327111673521069,
1787811962.217,9.13,0.006959822840873153,
1787811963.232,10.15,0.006010756089845026,
1787811964.249,11.16,0.009807023093957645,
1787811965.264,12.18,0.006643467257197111,
1787811966.28,13.19,0.0,
1787811967.293,14.21,0.005694400506168984,
1787811968.308,15.22,0.006959822840873153,
1787811969.325,16.24,0.006643467257197111,
1787811970.34,17.25,0.00790888959190128,
1787811971.358,18.27,0.005694400506168984,
1787811972.373,19.29,0.006010756089845026,
1787811973.389,20.3,0.007276178424549196,
1787811974.405,21.32,0.007276178424549196,
1787811975.42,22.33,0.005694400506168984,
1787811976.436,23.35,0.0,
1787811977.451,24.37,0.0,
1787811978.467,25.38,0.00917431192660545,
1787811979.482,26.4,0.005694400506168984,
1787811980.497,27.41,0.006959822840873153,
1787811981.513,28.43,0.006643467257197111,
1787811982.529,29.44,0.0,
1787811983.542,30.46,0.008541600759253365,
1787811984.559,31.47,0.008225245175577323,
1787811985.576,32.49,0.006643467257197111,
1787811986.592,33.51,0.006959822840873153,
1787811987.608,34.52,0.007592534008225238,
1787811988.624,35.54,0.006643467257197111,
1787811989.64,36.55,0.006327111673521069,
1787811990.656,37.57,0.00790888959190128,
1787811991.672,38.59,0.008225245175577323,
1787811992.688,39.6,0.005694400506168984,
1787811993.706,40.62,0.007276178424549196,
1787811994.721,41.64,0.005694400506168984,
1787811995.737,42.65,0.007276178424549196,
1787811996.753,43.67,0.006959822840873153,
1787811997.768,44.68,0.007276178424549196,
1787811998.786,45.7,0.005694400506168984,
1787811999.801,46.72,0.006010756089845026,
1787812000.817,47.73,0.0,
1787812001.833,48.75,0.009490667510281603,
1787812002.85,49.76,0.006643467257197111,
1787812003.866,50.78,0.009490667510281603,
1787812004.882,51.8,0.00790888959190128,
1787812005.898,52.81,0.006010756089845026,
1787812006.913,53.83,0.006327111673521069,
1787812007.928,54.84,0.005694400506168984,
1787812008.943,55.86,0.006959822840873153,
1787812009.959,56.87,0.006643467257197111,
1787812010.974,57.89,0.006643467257197111,
1787812011.989,58.9,0.006010756089845026,
1787812013.013,59.93,0.006643467257197111,
1787812014.028,60.94,0.006327111673521069,
1787812015.044,61.96,0.007592534008225238,
1787812016.059,62.97,0.006010756089845026,
1787812017.074,63.99,0.005378044922492831,
1787812018.089,65.0,0.007592534008225238,
1787812019.105,66.02,0.006643467257197111,
1787812020.12,67.03,0.006643467257197111,
1787812021.136,68.05,0.00790888959190128,
1787812022.151,69.07,0.007276178424549196,
1787812023.167,70.08,0.00790888959190128,
1787812024.182,71.1,0.008225245175577323,
1787812025.197,72.11,0.006643467257197111,
1787812026.212,73.13,0.006959822840873153,
1787812027.226,74.14,0.006959822840873153,
1787812028.241,75.16,0.0,
1787812029.256,76.17,0.006959822840873153,
1787812030.273,77.19,0.006010756089845026,
1787812031.289,78.2,0.0,
1787812032.304,79.22,0.008225245175577323,
1787812033.319,80.23,0.008225245175577323,
1787812034.335,81.25,0.005694400506168984,
1787812035.35,82.27,0.006643467257197111,
1787812036.368,83.28,0.008225245175577323,
1787812037.384,84.3,0.006959822840873153,
1787812038.399,85.31,0.008541600759253365,
1787812039.415,86.33,0.006643467257197111,
1787812040.431,87.35,0.005694400506168984,
1787812041.446,88.36,0.008225245175577323,
1787812042.46,89.38,0.007592534008225238,
1787812043.476,90.39,0.007276178424549196,
1787812044.492,91.41,0.007592534008225238,
1787812045.508,92.42,0.006010756089845026,
1787812046.524,93.44,0.006643467257197111,
1787812047.539,94.45,0.007592534008225238,
1787812048.557,95.47,0.00790888959190128,
1787812049.572,96.49,0.005694400506168984,
1787812050.588,97.5,0.0,
1787812051.605,98.52,0.0,
1787812052.62,99.53,0.0,
