Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[lspm_r0.3],52,0,8,7.850425599966771,6.6615319810807705,15.492267208173871,0.0,0.6141303393677658,0.0,8,8,8,8,8,11,12,15,15,15,15
CUSTOM,tokens_per_sec[lspm_r0.3],52,0,63,62.95651970337679,60.86423726077819,72.0609517143066,23.692307692307693,0.6141303393677658,0.0,63,63,63,64,65,66,72,72,72,72,72
CUSTOM,ttft_ms[lspm_r0.3],52,0,32,32.29307471505868,29.759757919237018,39.72069104202092,0.0,0.6141303393677658,0.0,32,32,33,33,34,37,38,40,40,40,40
,Aggregated,156,0,32,34.366673339467425,6.6615319810807705,72.0609517143066,7.897435897435898,1.8423910181032974,0.0,32,38,62,62,63,65,65,72,72,72,72
