Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat[naive_r0.3],469,0,8,8.153703457403825,4.198113922029734,40.9319621976465,0.0,5.28258927426044,0.0,8,8,9,9,10,11,25,27,41,41,41
CUSTOM,tokens_per_sec[naive_r0.3],469,0,62,62.03860598757356,58.62296168734441,74.1488006950449,34.656716417910445,5.28258927426044,0.0,62,62,63,63,64,71,73,73,74,74,74
CUSTOM,ttft_ms[naive_r0.3],469,0,53,52.907018862696475,29.38781911507249,82.65887200832367,0.0,5.28258927426044,0.0,53,56,57,58,60,62,69,75,83,83,83
,Aggregated,1407,0,53,41.03310943589127,4.198113922029734,82.65887200832367,11.552238805970148,15.847767822781321,0.0,53,59,61,61,63,64,72,73,78,83,83
